# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158139
3 0.0019684
4 0.000247027
5 3.09549e-05
6 3.90693e-06
7 4.82185e-07
8 6.06746e-08
9 7.48641e-09
10 9.28538e-10
11 1.20998e-10
