# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156755
3 0.00195125
4 0.000244939
5 3.06093e-05
6 3.83441e-06
7 4.84062e-07
8 5.98918e-08
9 7.81583e-09
10 9.72319e-10
11 1.17047e-10
