# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157562
3 0.00200133
4 0.000248267
5 3.09254e-05
6 3.96439e-06
7 4.83868e-07
8 6.0255e-08
9 7.91536e-09
10 9.76659e-10
11 1.20913e-10
