# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158175
3 0.00197486
4 0.000252434
5 3.12211e-05
6 3.98478e-06
7 4.98457e-07
8 6.36005e-08
9 7.80552e-09
10 9.64979e-10
11 1.24911e-10
