# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156999
3 0.00196818
4 0.00024893
5 3.07669e-05
6 3.85089e-06
7 4.76044e-07
8 6.25595e-08
9 7.73974e-09
10 9.47386e-10
11 1.18235e-10
