# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157967
3 0.00197755
4 0.000248722
5 3.13504e-05
6 3.9026e-06
7 4.84431e-07
8 6.245e-08
9 7.69974e-09
10 9.75335e-10
11 1.2027e-10
