# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157439
3 0.00196574
4 0.0002446
5 3.10176e-05
6 3.85145e-06
7 4.78729e-07
8 6.08695e-08
9 7.51183e-09
10 9.57523e-10
11 1.17038e-10
