# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156844
3 0.00197616
4 0.000249039
5 3.12388e-05
6 3.86056e-06
7 4.75895e-07
8 6.06382e-08
9 7.38544e-09
10 9.65646e-10
11 1.16889e-10
