# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0155947
3 0.00196869
4 0.000244462
5 3.07133e-05
6 3.79771e-06
7 4.85106e-07
8 6.08871e-08
9 7.61229e-09
10 9.40188e-10
11 1.18206e-10
