# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157831
3 0.00197119
4 0.000245539
5 3.11504e-05
6 3.9112e-06
7 5.01666e-07
8 6.03569e-08
9 7.69303e-09
10 9.8958e-10
11 1.19481e-10
