# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156257
3 0.00195872
4 0.000244237
5 3.1033e-05
6 3.81682e-06
7 4.88991e-07
8 6.06955e-08
9 7.54701e-09
10 9.0658e-10
11 1.16118e-10
