# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158265
3 0.00197272
4 0.000248224
5 3.17158e-05
6 3.86251e-06
7 4.85201e-07
8 6.21341e-08
9 7.52653e-09
10 9.20075e-10
11 1.23026e-10
