# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157808
3 0.00196431
4 0.000249244
5 3.13602e-05
6 3.91533e-06
7 4.8647e-07
8 5.99532e-08
9 7.67887e-09
10 9.55163e-10
11 1.21069e-10
