# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015752
3 0.00197432
4 0.000246896
5 3.0973e-05
6 3.94128e-06
7 4.83426e-07
8 6.10794e-08
9 7.72183e-09
10 9.24773e-10
11 1.22095e-10
