# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157838
3 0.00198152
4 0.000249323
5 3.10466e-05
6 3.92455e-06
7 4.82516e-07
8 6.22065e-08
9 7.87398e-09
10 9.72774e-10
11 1.21946e-10
