# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157578
3 0.00198528
4 0.000248513
5 3.14118e-05
6 3.90209e-06
7 4.78306e-07
8 6.0945e-08
9 7.55796e-09
10 9.42589e-10
11 1.2343e-10
