# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157836
3 0.00197087
4 0.000247418
5 3.13807e-05
6 3.8878e-06
7 4.86155e-07
8 6.10129e-08
9 7.92213e-09
10 9.75556e-10
11 1.19595e-10
