# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156671
3 0.00197363
4 0.000246042
5 3.09588e-05
6 3.8287e-06
7 4.82969e-07
8 5.88347e-08
9 7.16728e-09
10 9.66904e-10
11 1.201e-10
