# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157907
3 0.0019975
4 0.000250321
5 3.18549e-05
6 3.98789e-06
7 4.88215e-07
8 6.32788e-08
9 7.99513e-09
10 1.00748e-09
11 1.27423e-10
