# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158206
3 0.00197921
4 0.000250549
5 3.15756e-05
6 3.94901e-06
7 4.9411e-07
8 6.13914e-08
9 7.82527e-09
10 9.76722e-10
11 1.22888e-10
