# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158284
3 0.00199674
4 0.0002481
5 3.09853e-05
6 3.97586e-06
7 4.86394e-07
8 6.36962e-08
9 7.68094e-09
10 9.73561e-10
11 1.22388e-10
