# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015849
3 0.00199505
4 0.000249216
5 3.15326e-05
6 3.97334e-06
7 4.9243e-07
8 6.25905e-08
9 7.86276e-09
10 9.81407e-10
11 1.22087e-10
