# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156546
3 0.00195437
4 0.000246579
5 3.07466e-05
6 3.84324e-06
7 4.91947e-07
8 5.98646e-08
9 7.52308e-09
10 9.31561e-10
11 1.12127e-10
