# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156889
3 0.0019763
4 0.000246053
5 3.09908e-05
6 3.81727e-06
7 4.9746e-07
8 6.30653e-08
9 7.58321e-09
10 9.63874e-10
11 1.18969e-10
