# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157036
3 0.00197026
4 0.000246031
5 3.06433e-05
6 3.82959e-06
7 4.82056e-07
8 6.06212e-08
9 7.61306e-09
10 9.96272e-10
11 1.24095e-10
