# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156236
3 0.00197442
4 0.000248414
5 3.09547e-05
6 3.88811e-06
7 5.00016e-07
8 5.9521e-08
9 7.52476e-09
10 9.57959e-10
11 1.21647e-10
