# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156402
3 0.00197796
4 0.000246764
5 3.12257e-05
6 3.90634e-06
7 4.90467e-07
8 6.14041e-08
9 7.81033e-09
10 9.51953e-10
11 1.20432e-10
