# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157434
3 0.00197708
4 0.000248234
5 3.10627e-05
6 3.90103e-06
7 4.84866e-07
8 6.20381e-08
9 7.50971e-09
10 9.78348e-10
11 1.27813e-10
