# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158509
3 0.00200734
4 0.000250453
5 3.12786e-05
6 3.96052e-06
7 4.93509e-07
8 6.09398e-08
9 7.78294e-09
10 9.71841e-10
11 1.24794e-10
