# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157746
3 0.00198887
4 0.000247276
5 3.10355e-05
6 3.95183e-06
7 4.93514e-07
8 6.25935e-08
9 7.71595e-09
10 9.71646e-10
11 1.24833e-10
