# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157759
3 0.00196245
4 0.000251864
5 3.08996e-05
6 3.8897e-06
7 4.83871e-07
8 6.19515e-08
9 7.7084e-09
10 9.93181e-10
11 1.2816e-10
