# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158223
3 0.00196283
4 0.000250841
5 3.09028e-05
6 3.85703e-06
7 4.8614e-07
8 6.07313e-08
9 7.68707e-09
10 9.52378e-10
11 1.18354e-10
