# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015781
3 0.00199583
4 0.000249081
5 3.11914e-05
6 3.90237e-06
7 4.96752e-07
8 6.20133e-08
9 7.83435e-09
10 1.00314e-09
11 1.18804e-10
