# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157055
3 0.0019587
4 0.000242912
5 3.06386e-05
6 3.85018e-06
7 4.84312e-07
8 6.05518e-08
9 7.61444e-09
10 9.00148e-10
11 1.21024e-10
