# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157203
3 0.0019631
4 0.000244725
5 3.05363e-05
6 3.83588e-06
7 4.83293e-07
8 5.94274e-08
9 7.37991e-09
10 9.46149e-10
11 1.16662e-10
