# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156964
3 0.00198512
4 0.00024735
5 3.08547e-05
6 3.83785e-06
7 4.89425e-07
8 6.07288e-08
9 7.90621e-09
10 9.87203e-10
11 1.22522e-10
