# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158234
3 0.0019695
4 0.000245655
5 3.10175e-05
6 3.84725e-06
7 4.82819e-07
8 6.0981e-08
9 7.57156e-09
10 9.44936e-10
11 1.21283e-10
