# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157998
3 0.0019733
4 0.000248198
5 3.13973e-05
6 3.89229e-06
7 4.90757e-07
8 6.07818e-08
9 7.69011e-09
10 9.55162e-10
11 1.23946e-10
