# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158556
3 0.00198696
4 0.000250088
5 3.17917e-05
6 3.92442e-06
7 4.96305e-07
8 6.12094e-08
9 8.00385e-09
10 9.53704e-10
11 1.20894e-10
