# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157782
3 0.00199125
4 0.000249584
5 3.1078e-05
6 3.94806e-06
7 4.83623e-07
8 6.22572e-08
9 7.96178e-09
10 9.89131e-10
11 1.22296e-10
