# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157497
3 0.00198522
4 0.000250326
5 3.07895e-05
6 3.89846e-06
7 4.79448e-07
8 6.02351e-08
9 7.74162e-09
10 9.35383e-10
11 1.14805e-10
