# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157656
3 0.00197922
4 0.0002481
5 3.0809e-05
6 3.88579e-06
7 5.01975e-07
8 6.31324e-08
9 7.68711e-09
10 9.57383e-10
11 1.21578e-10
