# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157331
3 0.00197193
4 0.000247555
5 3.08281e-05
6 3.86705e-06
7 4.8879e-07
8 6.00912e-08
9 7.4036e-09
10 9.99823e-10
11 1.17648e-10
