# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157865
3 0.00197243
4 0.000246536
5 3.13815e-05
6 3.8779e-06
7 4.8613e-07
8 5.95462e-08
9 7.79364e-09
10 9.8087e-10
11 1.15421e-10
