# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156935
3 0.0019556
4 0.000243042
5 3.02759e-05
6 3.83575e-06
7 4.90185e-07
8 5.98796e-08
9 7.66526e-09
10 9.40633e-10
11 1.16144e-10
