# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157508
3 0.00198166
4 0.000248741
5 3.0933e-05
6 3.82883e-06
7 4.82022e-07
8 6.1749e-08
9 7.73689e-09
10 9.32874e-10
11 1.167e-10
