# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157813
3 0.00198357
4 0.000246846
5 3.11668e-05
6 3.83825e-06
7 4.80255e-07
8 6.10155e-08
9 7.38409e-09
10 9.76462e-10
11 1.21192e-10
