# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157332
3 0.00196391
4 0.000247484
5 3.09572e-05
6 3.91374e-06
7 4.86619e-07
8 6.31695e-08
9 7.21382e-09
10 9.50864e-10
11 1.1559e-10
