# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158613
3 0.00196296
4 0.000248085
5 3.11904e-05
6 3.89734e-06
7 4.8269e-07
8 6.09491e-08
9 7.90822e-09
10 9.55517e-10
11 1.20978e-10
