# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0156745
3 0.00195766
4 0.000246173
5 3.06043e-05
6 3.89254e-06
7 4.9626e-07
8 6.16905e-08
9 7.61333e-09
10 9.39499e-10
11 1.18952e-10
