# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015704
3 0.00197718
4 0.000245744
5 3.10155e-05
6 3.83889e-06
7 4.84149e-07
8 6.02587e-08
9 7.90812e-09
10 9.71087e-10
11 1.20759e-10
