# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157423
3 0.00198627
4 0.00024879
5 3.10811e-05
6 3.88781e-06
7 4.90361e-07
8 5.99302e-08
9 7.69168e-09
10 1.00233e-09
11 1.23116e-10
