# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157227
3 0.00196139
4 0.000246894
5 3.12059e-05
6 3.9066e-06
7 4.81424e-07
8 6.20365e-08
9 7.88896e-09
10 9.45554e-10
11 1.21449e-10
