# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157527
3 0.00197162
4 0.000248453
5 3.08861e-05
6 3.86526e-06
7 4.84315e-07
8 6.11837e-08
9 7.71671e-09
10 9.6333e-10
11 1.21318e-10
