# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158189
3 0.00201089
4 0.000251216
5 3.17521e-05
6 3.91907e-06
7 5.01411e-07
8 6.22901e-08
9 7.95804e-09
10 9.38855e-10
11 1.2521e-10
