# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157714
3 0.00196588
4 0.000249787
5 3.07956e-05
6 3.93182e-06
7 4.81125e-07
8 6.25882e-08
9 7.42799e-09
10 9.82423e-10
11 1.19468e-10
