# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158001
3 0.00195667
4 0.000246084
5 3.07643e-05
6 3.83339e-06
7 4.81318e-07
8 6.02026e-08
9 7.59692e-09
10 9.64218e-10
11 1.11511e-10
