# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157932
3 0.00195856
4 0.000246147
5 3.1257e-05
6 3.86947e-06
7 4.95818e-07
8 6.06522e-08
9 7.6281e-09
10 9.55815e-10
11 1.19419e-10
