# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157164
3 0.0019762
4 0.000243759
5 3.03777e-05
6 3.81508e-06
7 4.84098e-07
8 6.1477e-08
9 7.59728e-09
10 9.2515e-10
11 1.24134e-10
