# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0158926
3 0.00197505
4 0.000247895
5 3.14362e-05
6 3.91391e-06
7 4.86048e-07
8 6.17707e-08
9 7.83145e-09
10 9.99836e-10
11 1.19736e-10
