# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157214
3 0.00196164
4 0.000245342
5 3.10864e-05
6 3.85162e-06
7 4.74547e-07
8 5.925e-08
9 7.54609e-09
10 9.73364e-10
11 1.18089e-10
