# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157454
3 0.00197403
4 0.000246032
5 3.1054e-05
6 3.9656e-06
7 4.92715e-07
8 6.31355e-08
9 7.92232e-09
10 9.54179e-10
11 1.17833e-10
