# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.0157763
3 0.00199281
4 0.000248979
5 3.07184e-05
6 3.86674e-06
7 4.9026e-07
8 6.21334e-08
9 7.72528e-09
10 9.88106e-10
11 1.20638e-10
