# z: 3 h: 0.358 N: 10000000 
# 1:L 2:con_vertex
2 0.015833
3 0.00197947
4 0.000248328
5 3.12844e-05
6 3.9687e-06
7 4.8994e-07
8 6.23239e-08
9 7.60139e-09
10 9.57722e-10
11 1.211e-10
